time_start,time_end,temperature,precips,clouds
2017-01-18,2017-01-19,"[26, 25, 25, 25, None, 26, 26, 25.8, 26, 26.8, 27.7, 28.5, 29.4, 30.2, 29.2, 31, 30.3, 29.7, 29, 29, 28, 28, 27, 27]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[89, 91, 93, 93, 77, 47, 36, 36, 42, 54, 81, 91, 88, 88, 87, 83, 75, 61, 51, 46, 49, 67, 79, 81]"
2017-01-19,2017-01-20,"[26, 26, 26, 25, 25, 25, 26, 25.5, 26, 28, 29.5, 29, 29, 29.4, 31, 30, 31.2, 30, 29, 29, 28, 28, 28, 27]","[0, 0, 0, 0, 0, 0, 0, 0.2, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]","[77, 75, 72, 69, 67, 61, 56, 53, 57, 55, 49, 44, 45, 57, 74, 85, 91, 92, 93, 96, 96, 95, 95, 96]"
2017-01-20,2017-01-21,"[27, 27, 26, 26, 26, 26, 24, 24.4, 25, 25, 24.6, 25, 26, 26.2, 26, 27, 26, 25, 25, 25, 24, 24, 24, 23]","[0.2, 0.2, 0.2, 0.3, 0.3, 0.3, 0.3, 0.6, 0.9, 0.9, 0.7, 0.5, 0.4, 0.4, 0.3, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]","[94, 93, 93, 91, 88, 89, 86, 80, 83, 88, 88, 89, 90, 90, 91, 94, 95, 95, 95, 95, 92, 92, 90, 92]"
2017-01-21,2017-01-22,"[23, 23, 23, 23, 23, 23, 23, 22.8, 23, 24, 27, 28, 29, 30, 30, 31, 30.7, 30.3, 30, 28.4, 28, 27.6, 27.2, 26.8]","[0.2, 0.2, 0.2, 0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[94, 94, 93, 95, 95, 94, 93, 91, 89, 87, 87, 93, 96, 96, 97, 97, 92, 92, 93, 93, 93, 92, 90, 88]"
2017-01-22,2017-01-23,"[26.4, 26, 25, 26, 26, 26, 26, 26, 27, 28, 29.3, 30.7, 32, 33.2, 34, 33, 32.3, 32, 31, 29.2, 28.5, 27.7, 27, 26]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[88, 88, 89, 89, 87, 84, 80, 68, 67, 57, 40, 32, 35, 54, 72, 68, 65, 44, 35, 41, 66, 76, 77, 76]"
2017-01-23,2017-01-24,"[26, 26, 26, 25, 25, 25, 25, 25, 26, 27, 28, 28, 30, 30.9, 32, 33, 31.8, 32, 31, 30, 30, 29, 28, 27]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[74, 79, 85, 86, 88, 87, 83, 80, 68, 59, 69, 93, 95, 94, 94, 95, 94, 95, 95, 95, 96, 96, 97, 97]"
2017-01-24,2017-01-25,"[27, 27, 25, 26, 26, 25, 25, 25.2, 26, 29, 29.8, 30.6, 31.4, 32.2, 33, 33, 32.8, 33, 32, 29, 28, 27, 27, 27]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[97, 97, 96, 96, 95, 95, 93, 93, 92, 83, 61, 41, 40, 49, 46, 45, 44, 42, 45, 53, 73, 82, 78, 91]"
2017-01-25,2017-01-26,"[26, 25, 26, 26, 25, 26, 26, 26, 27, 27, 27.5, 28, 28, 27.4, 28, 29, 28.3, 27.7, 27, 26, 26, 26, 26, 26]","[0, 0, 0, 0, 0, 0, 0, 0.1, 0.1, 0, 0.1, 0.1, 0.2, 0.2, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2, 0.3, 0.3]","[93, 94, 93, 93, 89, 90, 88, 82, 81, 85, 84, 90, 94, 96, 98, 98, 98, 98, 97, 95, 95, 96, 92, 86]"
2017-01-26,2017-01-27,"[26, 26, 26, 25, 24, 23, 24, 25, 26, 27, 27.7, 28.3, 29, 28.4, 28, 28, 28, 26, 25, 24.9, 24.6, 24.3, 24, None]","[0.4, 0.4, 0.3, 0.3, 0.2, 0.1, 0.1, 0.3, 0.3, 0.2, 0.2, 0.3, 0.5, 0.8, 1.3, 1.7, 1.7, 1.5, 1.1, 1, 1, 0.9, 0.8, 0.8]","[84, 84, 86, 85, 88, 73, 78, 83, 88, 93, 94, 94, 93, 82, 81, 83, 90, 92, 89, 87, 87, 86, 83, 82]"
2017-01-27,2017-01-28,"[None, None, None, None, 24, 23, 24, 24.6, 25.2, 25.8, 26.4, 27.2, 28.1, 28.9, 28, 28, 27.4, 27, 27, 27, 26, 27, 27, 27]","[0.7, 0.6, 0.4, 0.3, 0.3, 0.3, 0.3, 0, 0, 0, 0, 0, 0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2, 0.2, 0.2]","[82, 82, 82, 83, 83, 82, 80, 78, 75, 72, 72, 72, 73, 74, 79, 77, 64, 63, 67, 74, 80, 83, 83, 84]"
2017-01-28,2017-01-29,"[26, 26, 26, 26, 25, 25, 25, 25, 25, 26, 27, 29, 29, 28.5, 29, 30, 29.9, 29, 29, 27.2, 25, 25, 26, 25]","[0.2, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[88, 92, 90, 81, 67, 56, 66, 82, 84, 76, 59, 48, 58, 77, 94, 96, 96, 97, 97, 93, 93, 96, 97, 97]"
2017-01-29,2017-01-30,"[24.8, 24.6, 24.4, 24.2, 24, 24, 24, 24, 24, 25, 25, 27, 28, 29.4, 29, 29, 28.7, 28.3, 28, 25.6, 25.4, 25.2, 25.1, 25.1]","[0, 0, 0, 0, 0, 0, 0, 0.3, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.3, 0.4, 0.6, 0.8, 1]","[97, 97, 97, 97, 97, 97, 89, 80, 70, 61, 55, 49, 50, 47, 49, 53, 59, 65, 74, 84, 88, 93, 93, 94]"
2017-01-30,2017-01-31,"[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 24.8, 24.7, 24.5, 25, 26, 27.4, 27, 26, 24, 24, 24, 24, 24]","[1.2, 1.1, 1, 0.9, 0.8, 0.7, 0.8, 1.1, 1, 0.9, 0.9, 0.9, 0.8, 0.6, 0.5, 0.4, 0.4, 0.5, 0.8, 1.3, 2, 2.9, 3.7, 4.2]","[94, 95, 96, 98, 97, 98, 98, 98, 98, 98, 98, 97, 92, 79, 63, 65, 72, 86, 97, 98, 98, 98, 98, 95]"
